Timestamp,Activity,Details
Fri May 31 15:14:59.564 2019,MouseMove,
Fri May 31 15:14:59.574 2019,MouseMove,
Fri May 31 15:14:59.584 2019,MouseMove,
Fri May 31 15:14:59.602 2019,MouseMove,
Fri May 31 15:14:59.604 2019,MouseMove,
Fri May 31 15:14:59.624 2019,MouseMove,
Fri May 31 15:14:59.630 2019,MouseMove,
Fri May 31 15:14:59.640 2019,MouseMove,
Fri May 31 15:14:59.656 2019,MouseMove,
Fri May 31 15:14:59.676 2019,MouseMove,
Fri May 31 15:14:59.686 2019,MouseMove,
Fri May 31 15:14:59.690 2019,MouseMove,
Fri May 31 15:14:59.700 2019,MouseMove,
Fri May 31 15:14:59.710 2019,MouseMove,
Fri May 31 15:14:59.716 2019,MouseMove,
Fri May 31 15:14:59.726 2019,MouseMove,
Fri May 31 15:14:59.730 2019,MouseMove,
Fri May 31 15:14:59.742 2019,MouseMove,
Fri May 31 15:14:59.752 2019,MouseMove,
Fri May 31 15:14:59.756 2019,MouseMove,
Fri May 31 15:14:59.766 2019,MouseMove,
Fri May 31 15:14:59.772 2019,MouseMove,
Fri May 31 15:14:59.782 2019,MouseMove,
Fri May 31 15:14:59.786 2019,MouseMove,
Fri May 31 15:14:59.795 2019,MouseMove,
Fri May 31 15:14:59.805 2019,MouseMove,
Fri May 31 15:14:59.812 2019,MouseMove,
Fri May 31 15:14:59.822 2019,MouseMove,
Fri May 31 15:14:59.826 2019,MouseMove,
Fri May 31 15:14:59.836 2019,MouseMove,
Fri May 31 15:14:59.846 2019,MouseMove,
Fri May 31 15:14:59.852 2019,MouseMove,
Fri May 31 15:14:59.862 2019,MouseMove,
Fri May 31 15:14:59.868 2019,MouseMove,
Fri May 31 15:14:59.878 2019,MouseMove,
Fri May 31 15:14:59.888 2019,MouseMove,
Fri May 31 15:14:59.902 2019,MouseMove,
Fri May 31 15:14:59.948 2019,MouseMove,
Fri May 31 15:14:59.961 2019,MouseMove,
Fri May 31 15:14:59.974 2019,MouseMove,
Fri May 31 15:14:59.988 2019,MouseMove,
Fri May 31 15:14:59.998 2019,MouseMove,
Fri May 31 15:15:00.014 2019,MouseMove,
Fri May 31 15:15:08.638 2019,MouseClick,Left
Fri May 31 15:15:09.748 2019,MouseMove,
Fri May 31 15:15:09.752 2019,MouseMove,
Fri May 31 15:15:09.762 2019,MouseMove,
Fri May 31 15:15:09.768 2019,MouseMove,
Fri May 31 15:15:09.778 2019,MouseMove,
Fri May 31 15:15:09.784 2019,MouseMove,
Fri May 31 15:15:09.794 2019,MouseMove,
Fri May 31 15:15:09.804 2019,MouseMove,
Fri May 31 15:15:09.808 2019,MouseMove,
Fri May 31 15:15:09.818 2019,MouseMove,
Fri May 31 15:15:09.824 2019,MouseMove,
Fri May 31 15:15:09.834 2019,MouseMove,
Fri May 31 15:15:09.844 2019,MouseMove,
Fri May 31 15:15:09.848 2019,MouseMove,
Fri May 31 15:15:09.858 2019,MouseMove,
Fri May 31 15:15:09.864 2019,MouseMove,
Fri May 31 15:15:09.874 2019,MouseMove,
Fri May 31 15:15:09.877 2019,MouseMove,
Fri May 31 15:15:09.888 2019,MouseMove,
Fri May 31 15:15:09.900 2019,MouseMove,
Fri May 31 15:15:09.984 2019,MouseMove,
Fri May 31 15:15:09.990 2019,MouseMove,
Fri May 31 15:15:10.000 2019,MouseMove,
Fri May 31 15:15:10.004 2019,MouseMove,
Fri May 31 15:15:10.016 2019,MouseMove,
Fri May 31 15:15:10.026 2019,MouseMove,
Fri May 31 15:15:10.030 2019,MouseMove,
Fri May 31 15:15:10.040 2019,MouseMove,
Fri May 31 15:15:10.046 2019,MouseMove,
Fri May 31 15:15:10.056 2019,MouseMove,
Fri May 31 15:15:10.066 2019,MouseMove,
Fri May 31 15:15:10.070 2019,MouseMove,
Fri May 31 15:15:10.086 2019,MouseMove,
Fri May 31 15:15:10.096 2019,MouseMove,
Fri May 31 15:15:10.106 2019,MouseMove,
Fri May 31 15:15:10.120 2019,MouseMove,
Fri May 31 15:15:10.126 2019,MouseMove,
Fri May 31 15:15:10.136 2019,MouseMove,
Fri May 31 15:15:10.142 2019,MouseMove,
Fri May 31 15:15:10.152 2019,MouseMove,
Fri May 31 15:15:10.162 2019,MouseMove,
Fri May 31 15:15:10.166 2019,MouseMove,
Fri May 31 15:15:10.192 2019,MouseMove,
Fri May 31 15:15:10.206 2019,MouseMove,
Fri May 31 15:15:10.216 2019,MouseMove,
Fri May 31 15:15:10.222 2019,MouseMove,
Fri May 31 15:15:10.232 2019,MouseMove,
Fri May 31 15:15:10.236 2019,MouseMove,
Fri May 31 15:15:10.248 2019,MouseMove,
Fri May 31 15:15:10.262 2019,MouseMove,
Fri May 31 15:15:10.282 2019,MouseMove,
Fri May 31 15:15:10.288 2019,MouseMove,
Fri May 31 15:15:10.298 2019,MouseMove,
Fri May 31 15:15:10.302 2019,MouseMove,
Fri May 31 15:15:10.312 2019,MouseMove,
Fri May 31 15:15:10.318 2019,MouseMove,
Fri May 31 15:15:10.338 2019,MouseMove,
Fri May 31 15:15:10.352 2019,MouseMove,
Fri May 31 15:15:10.368 2019,MouseMove,
Fri May 31 15:15:10.378 2019,MouseMove,
Fri May 31 15:15:10.394 2019,MouseMove,
Fri May 31 15:15:10.398 2019,MouseMove,
Fri May 31 15:15:10.418 2019,MouseMove,
Fri May 31 15:15:10.424 2019,MouseMove,
Fri May 31 15:15:10.444 2019,MouseMove,
Fri May 31 15:15:10.458 2019,MouseMove,
Fri May 31 15:15:10.464 2019,MouseMove,
Fri May 31 15:15:10.474 2019,MouseMove,
Fri May 31 15:15:10.484 2019,MouseMove,
Fri May 31 15:15:10.490 2019,MouseMove,
Fri May 31 15:15:10.510 2019,MouseMove,
Fri May 31 15:15:10.534 2019,MouseMove,
Fri May 31 15:15:10.650 2019,MouseMove,
Fri May 31 15:15:11.184 2019,KeyPress,
Fri May 31 15:15:11.280 2019,KeyPress,
Fri May 31 15:15:12.384 2019,KeyPress,
Fri May 31 15:15:13.680 2019,KeyPress,
Fri May 31 15:15:13.872 2019,KeyPress,
Fri May 31 15:15:14.608 2019,KeyPress,
Fri May 31 15:15:15.121 2019,KeyPress,
Fri May 31 15:15:15.376 2019,KeyPress,
Fri May 31 15:15:15.777 2019,KeyPress,
Fri May 31 15:15:17.424 2019,KeyPress,
Fri May 31 15:15:18.020 2019,MouseMove,
Fri May 31 15:15:18.025 2019,MouseMove,
Fri May 31 15:15:18.034 2019,MouseMove,
Fri May 31 15:15:18.040 2019,MouseMove,
Fri May 31 15:15:18.050 2019,MouseMove,
Fri May 31 15:15:18.054 2019,MouseMove,
Fri May 31 15:15:18.064 2019,MouseMove,
Fri May 31 15:15:18.074 2019,MouseMove,
Fri May 31 15:15:18.080 2019,MouseMove,
Fri May 31 15:15:18.090 2019,MouseMove,
Fri May 31 15:15:18.302 2019,MouseMove,
Fri May 31 15:15:18.312 2019,MouseMove,
Fri May 31 15:15:18.316 2019,MouseMove,
Fri May 31 15:15:18.328 2019,MouseMove,
Fri May 31 15:15:18.338 2019,MouseMove,
Fri May 31 15:15:18.342 2019,MouseMove,
Fri May 31 15:15:18.352 2019,MouseMove,
Fri May 31 15:15:18.358 2019,MouseMove,
Fri May 31 15:15:18.368 2019,MouseMove,
Fri May 31 15:15:18.378 2019,MouseMove,
Fri May 31 15:15:18.382 2019,MouseMove,
Fri May 31 15:15:18.392 2019,MouseMove,
Fri May 31 15:15:18.398 2019,MouseMove,
Fri May 31 15:15:18.408 2019,MouseMove,
Fri May 31 15:15:18.419 2019,MouseMove,
Fri May 31 15:15:18.422 2019,MouseMove,
Fri May 31 15:15:18.468 2019,MouseMove,
Fri May 31 15:15:18.474 2019,MouseMove,
Fri May 31 15:15:18.484 2019,MouseMove,
Fri May 31 15:15:18.494 2019,MouseMove,
Fri May 31 15:15:18.498 2019,MouseMove,
Fri May 31 15:15:18.508 2019,MouseMove,
Fri May 31 15:15:18.514 2019,MouseMove,
Fri May 31 15:15:18.524 2019,MouseMove,
Fri May 31 15:15:18.528 2019,MouseMove,
Fri May 31 15:15:18.538 2019,MouseMove,
Fri May 31 15:15:18.548 2019,MouseMove,
Fri May 31 15:15:18.554 2019,MouseMove,
Fri May 31 15:15:18.564 2019,MouseMove,
Fri May 31 15:15:18.570 2019,MouseMove,
Fri May 31 15:15:18.580 2019,MouseMove,
Fri May 31 15:15:18.583 2019,MouseMove,
Fri May 31 15:15:18.594 2019,MouseMove,
Fri May 31 15:15:18.604 2019,MouseMove,
Fri May 31 15:15:18.610 2019,MouseMove,
Fri May 31 15:15:18.620 2019,MouseMove,
Fri May 31 15:15:18.624 2019,MouseMove,
Fri May 31 15:15:18.644 2019,MouseMove,
Fri May 31 15:15:18.650 2019,MouseMove,
Fri May 31 15:15:18.660 2019,MouseMove,
Fri May 31 15:15:18.664 2019,MouseMove,
Fri May 31 15:15:18.676 2019,MouseMove,
Fri May 31 15:15:18.686 2019,MouseMove,
Fri May 31 15:15:18.696 2019,MouseMove,
Fri May 31 15:15:18.700 2019,MouseMove,
Fri May 31 15:15:18.710 2019,MouseMove,
Fri May 31 15:15:18.719 2019,MouseMove,
Fri May 31 15:15:18.725 2019,MouseMove,
Fri May 31 15:15:18.736 2019,MouseMove,
Fri May 31 15:15:18.740 2019,MouseMove,
Fri May 31 15:15:18.750 2019,MouseMove,
Fri May 31 15:15:18.760 2019,MouseMove,
Fri May 31 15:15:18.766 2019,MouseMove,
Fri May 31 15:15:18.776 2019,MouseMove,
Fri May 31 15:15:18.782 2019,MouseMove,
Fri May 31 15:15:18.792 2019,MouseMove,
Fri May 31 15:15:18.796 2019,MouseMove,
Fri May 31 15:15:18.806 2019,MouseMove,
Fri May 31 15:15:18.817 2019,MouseMove,
Fri May 31 15:15:18.822 2019,MouseMove,
Fri May 31 15:15:18.832 2019,MouseMove,
Fri May 31 15:15:18.836 2019,MouseMove,
Fri May 31 15:15:18.846 2019,MouseMove,
Fri May 31 15:15:18.856 2019,MouseMove,
Fri May 31 15:15:18.902 2019,MouseMove,
Fri May 31 15:15:18.918 2019,MouseMove,
Fri May 31 15:15:18.928 2019,MouseMove,
Fri May 31 15:15:18.932 2019,MouseMove,
Fri May 31 15:15:18.942 2019,MouseMove,
Fri May 31 15:15:18.952 2019,MouseMove,
Fri May 31 15:15:18.958 2019,MouseMove,
Fri May 31 15:15:18.968 2019,MouseMove,
Fri May 31 15:15:18.972 2019,MouseMove,
Fri May 31 15:15:18.982 2019,MouseMove,
Fri May 31 15:15:18.992 2019,MouseMove,
Fri May 31 15:15:19.008 2019,MouseMove,
Fri May 31 15:15:19.018 2019,MouseMove,
Fri May 31 15:15:19.044 2019,MouseMove,
Fri May 31 15:15:19.054 2019,MouseMove,
Fri May 31 15:15:19.078 2019,MouseMove,
Fri May 31 15:15:19.088 2019,MouseMove,
Fri May 31 15:15:19.114 2019,MouseMove,
Fri May 31 15:15:19.180 2019,MouseMove,
Fri May 31 15:15:19.184 2019,MouseMove,
Fri May 31 15:15:19.224 2019,MouseMove,
Fri May 31 15:15:19.234 2019,MouseMove,
Fri May 31 15:15:19.260 2019,MouseMove,
Fri May 31 15:15:19.270 2019,MouseMove,
Fri May 31 15:15:19.658 2019,MouseClick,Left
Fri May 31 15:15:19.720 2019,MouseMove,
Fri May 31 15:15:19.770 2019,MouseMove,
Fri May 31 15:15:19.780 2019,MouseMove,
Fri May 31 15:15:19.790 2019,MouseMove,
Fri May 31 15:15:19.794 2019,MouseMove,
Fri May 31 15:15:19.804 2019,MouseMove,
Fri May 31 15:15:19.810 2019,MouseMove,
Fri May 31 15:15:19.822 2019,MouseMove,
Fri May 31 15:15:19.828 2019,MouseMove,
Fri May 31 15:15:19.838 2019,MouseMove,
Fri May 31 15:15:19.844 2019,MouseMove,
Fri May 31 15:15:19.854 2019,MouseMove,
Fri May 31 15:15:19.858 2019,MouseMove,
Fri May 31 15:15:19.868 2019,MouseMove,
Fri May 31 15:15:19.874 2019,MouseMove,
Fri May 31 15:15:19.894 2019,MouseMove,
Fri May 31 15:15:20.192 2019,MouseMove,
Fri May 31 15:15:20.238 2019,MouseMove,
Fri May 31 15:15:20.264 2019,MouseMove,
Fri May 31 15:15:20.274 2019,MouseMove,
Fri May 31 15:15:20.278 2019,MouseMove,
Fri May 31 15:15:20.290 2019,MouseMove,
Fri May 31 15:15:20.294 2019,MouseMove,
Fri May 31 15:15:20.304 2019,MouseMove,
Fri May 31 15:15:20.314 2019,MouseMove,
Fri May 31 15:15:20.320 2019,MouseMove,
Fri May 31 15:15:20.330 2019,MouseMove,
Fri May 31 15:15:20.333 2019,MouseMove,
Fri May 31 15:15:20.353 2019,MouseMove,
Fri May 31 15:15:20.360 2019,MouseMove,
Fri May 31 15:15:20.490 2019,MouseMove,
Fri May 31 15:15:20.500 2019,MouseMove,
Fri May 31 15:15:20.506 2019,MouseMove,
Fri May 31 15:15:20.516 2019,MouseMove,
Fri May 31 15:15:20.522 2019,MouseMove,
Fri May 31 15:15:20.532 2019,MouseMove,
Fri May 31 15:15:20.542 2019,MouseMove,
Fri May 31 15:15:20.546 2019,MouseMove,
Fri May 31 15:15:20.556 2019,MouseMove,
Fri May 31 15:15:20.562 2019,MouseMove,
Fri May 31 15:15:20.582 2019,MouseMove,
Fri May 31 15:15:20.586 2019,MouseMove,
Fri May 31 15:15:20.600 2019,MouseMove,
Fri May 31 15:15:20.602 2019,MouseMove,
Fri May 31 15:15:20.612 2019,MouseMove,
Fri May 31 15:15:20.622 2019,MouseMove,
Fri May 31 15:15:20.626 2019,MouseMove,
Fri May 31 15:15:20.638 2019,MouseMove,
Fri May 31 15:15:20.642 2019,MouseMove,
Fri May 31 15:15:20.652 2019,MouseMove,
Fri May 31 15:15:20.658 2019,MouseMove,
Fri May 31 15:15:20.668 2019,MouseMove,
Fri May 31 15:15:20.678 2019,MouseMove,
Fri May 31 15:15:20.682 2019,MouseMove,
Fri May 31 15:15:20.692 2019,MouseMove,
Fri May 31 15:15:20.698 2019,MouseMove,
Fri May 31 15:15:20.712 2019,MouseMove,
Fri May 31 15:15:20.718 2019,MouseMove,
Fri May 31 15:15:20.728 2019,MouseMove,
Fri May 31 15:15:20.738 2019,MouseMove,
Fri May 31 15:15:20.742 2019,MouseMove,
Fri May 31 15:15:20.754 2019,MouseMove,
Fri May 31 15:15:20.758 2019,MouseMove,
Fri May 31 15:15:20.768 2019,MouseMove,
Fri May 31 15:15:20.778 2019,MouseMove,
Fri May 31 15:15:20.784 2019,MouseMove,
Fri May 31 15:15:20.794 2019,MouseMove,
Fri May 31 15:15:20.798 2019,MouseMove,
Fri May 31 15:15:20.808 2019,MouseMove,
Fri May 31 15:15:20.818 2019,MouseMove,
Fri May 31 15:15:20.824 2019,MouseMove,
Fri May 31 15:15:20.834 2019,MouseMove,
Fri May 31 15:15:20.838 2019,MouseMove,
Fri May 31 15:15:20.848 2019,MouseMove,
Fri May 31 15:15:20.854 2019,MouseMove,
Fri May 31 15:15:20.904 2019,MouseMove,
Fri May 31 15:15:20.915 2019,MouseMove,
Fri May 31 15:15:20.920 2019,MouseMove,
Fri May 31 15:15:20.930 2019,MouseMove,
Fri May 31 15:15:20.934 2019,MouseMove,
Fri May 31 15:15:20.944 2019,MouseMove,
Fri May 31 15:15:20.954 2019,MouseMove,
Fri May 31 15:15:20.960 2019,MouseMove,
Fri May 31 15:15:20.970 2019,MouseMove,
Fri May 31 15:15:20.974 2019,MouseMove,
Fri May 31 15:15:20.986 2019,MouseMove,
Fri May 31 15:15:20.990 2019,MouseMove,
Fri May 31 15:15:21.000 2019,MouseMove,
Fri May 31 15:15:21.010 2019,MouseMove,
Fri May 31 15:15:21.016 2019,MouseMove,
Fri May 31 15:15:21.046 2019,MouseMove,
Fri May 31 15:15:21.050 2019,MouseMove,
Fri May 31 15:15:21.060 2019,MouseMove,
Fri May 31 15:15:21.066 2019,MouseMove,
Fri May 31 15:15:21.076 2019,MouseMove,
Fri May 31 15:15:21.080 2019,MouseMove,
Fri May 31 15:15:21.092 2019,MouseMove,
Fri May 31 15:15:21.102 2019,MouseMove,
Fri May 31 15:15:21.106 2019,MouseMove,
Fri May 31 15:15:21.116 2019,MouseMove,
Fri May 31 15:15:21.122 2019,MouseMove,
Fri May 31 15:15:21.132 2019,MouseMove,
Fri May 31 15:15:21.142 2019,MouseMove,
Fri May 31 15:15:21.146 2019,MouseMove,
Fri May 31 15:15:21.156 2019,MouseMove,
Fri May 31 15:15:21.162 2019,MouseMove,
Fri May 31 15:15:21.172 2019,MouseMove,
Fri May 31 15:15:21.176 2019,MouseMove,
Fri May 31 15:15:21.186 2019,MouseMove,
Fri May 31 15:15:21.196 2019,MouseMove,
Fri May 31 15:15:21.202 2019,MouseMove,
Fri May 31 15:15:21.218 2019,MouseMove,
Fri May 31 15:15:21.268 2019,MouseMove,
Fri May 31 15:15:21.292 2019,MouseMove,
Fri May 31 15:15:21.484 2019,MouseClick,Left
Fri May 31 15:15:21.560 2019,MouseMove,
Fri May 31 15:15:21.565 2019,MouseMove,
Fri May 31 15:15:21.576 2019,MouseMove,
Fri May 31 15:15:21.580 2019,MouseMove,
Fri May 31 15:15:21.590 2019,MouseMove,
Fri May 31 15:15:21.600 2019,MouseMove,
Fri May 31 15:15:21.606 2019,MouseMove,
Fri May 31 15:15:21.616 2019,MouseMove,
Fri May 31 15:15:21.620 2019,MouseMove,
Fri May 31 15:15:21.630 2019,MouseMove,
Fri May 31 15:15:21.636 2019,MouseMove,
Fri May 31 15:15:21.646 2019,MouseMove,
Fri May 31 15:15:21.656 2019,MouseMove,
Fri May 31 15:15:21.660 2019,MouseMove,
Fri May 31 15:15:21.670 2019,MouseMove,
Fri May 31 15:15:21.676 2019,MouseMove,
Fri May 31 15:15:21.686 2019,MouseMove,
Fri May 31 15:15:21.696 2019,MouseMove,
Fri May 31 15:15:21.702 2019,MouseMove,
Fri May 31 15:15:21.712 2019,MouseMove,
Fri May 31 15:15:21.722 2019,MouseMove,
Fri May 31 15:15:21.732 2019,MouseMove,
Fri May 31 15:15:21.736 2019,MouseMove,
Fri May 31 15:15:21.746 2019,MouseMove,
Fri May 31 15:15:21.752 2019,MouseMove,
Fri May 31 15:15:21.762 2019,MouseMove,
Fri May 31 15:15:21.772 2019,MouseMove,
Fri May 31 15:15:21.776 2019,MouseMove,
Fri May 31 15:15:21.788 2019,MouseMove,
Fri May 31 15:15:21.792 2019,MouseMove,
Fri May 31 15:15:21.822 2019,MouseMove,
Fri May 31 15:15:21.828 2019,MouseMove,
Fri May 31 15:15:21.848 2019,MouseMove,
Fri May 31 15:15:21.862 2019,MouseMove,
Fri May 31 15:15:21.939 2019,MouseMove,
Fri May 31 15:15:21.945 2019,MouseMove,
Fri May 31 15:15:21.954 2019,MouseMove,
Fri May 31 15:15:21.964 2019,MouseMove,
Fri May 31 15:15:21.968 2019,MouseMove,
Fri May 31 15:15:21.978 2019,MouseMove,
Fri May 31 15:15:21.984 2019,MouseMove,
Fri May 31 15:15:21.994 2019,MouseMove,
Fri May 31 15:15:21.998 2019,MouseMove,
Fri May 31 15:15:22.008 2019,MouseMove,
Fri May 31 15:15:22.019 2019,MouseMove,
Fri May 31 15:15:22.024 2019,MouseMove,
Fri May 31 15:15:22.034 2019,MouseMove,
Fri May 31 15:15:22.040 2019,MouseMove,
Fri May 31 15:15:22.050 2019,MouseMove,
Fri May 31 15:15:22.054 2019,MouseMove,
Fri May 31 15:15:22.064 2019,MouseMove,
Fri May 31 15:15:22.074 2019,MouseMove,
Fri May 31 15:15:22.081 2019,MouseMove,
Fri May 31 15:15:22.090 2019,MouseMove,
Fri May 31 15:15:22.136 2019,MouseMove,
Fri May 31 15:15:22.170 2019,MouseMove,
Fri May 31 15:15:22.186 2019,MouseMove,
Fri May 31 15:15:22.200 2019,MouseMove,
Fri May 31 15:15:22.210 2019,MouseMove,
Fri May 31 15:15:22.216 2019,MouseMove,
Fri May 31 15:15:22.236 2019,MouseMove,
Fri May 31 15:15:22.240 2019,MouseMove,
Fri May 31 15:15:22.252 2019,MouseMove,
Fri May 31 15:15:22.256 2019,MouseMove,
Fri May 31 15:15:22.266 2019,MouseMove,
Fri May 31 15:15:22.276 2019,MouseMove,
Fri May 31 15:15:22.282 2019,MouseMove,
Fri May 31 15:15:22.292 2019,MouseMove,
Fri May 31 15:15:22.383 2019,MouseMove,
Fri May 31 15:15:22.388 2019,MouseMove,
Fri May 31 15:15:22.398 2019,MouseMove,
Fri May 31 15:15:22.408 2019,MouseMove,
Fri May 31 15:15:22.422 2019,MouseMove,
Fri May 31 15:15:22.428 2019,MouseMove,
Fri May 31 15:15:22.442 2019,MouseMove,
Fri May 31 15:15:22.730 2019,MouseClick,Left
Fri May 31 15:15:23.138 2019,MouseMove,
Fri May 31 15:15:23.148 2019,MouseMove,
Fri May 31 15:15:23.158 2019,MouseMove,
Fri May 31 15:15:23.164 2019,MouseMove,
Fri May 31 15:15:23.174 2019,MouseMove,
Fri May 31 15:15:23.180 2019,MouseMove,
Fri May 31 15:15:24.340 2019,MouseMove,
Fri May 31 15:15:24.344 2019,MouseMove,
Fri May 31 15:15:24.354 2019,MouseMove,
Fri May 31 15:15:24.360 2019,MouseMove,
Fri May 31 15:15:24.384 2019,MouseMove,
Fri May 31 15:15:24.390 2019,MouseMove,
Fri May 31 15:15:24.400 2019,MouseMove,
Fri May 31 15:15:24.404 2019,MouseMove,
Fri May 31 15:15:24.414 2019,MouseMove,
Fri May 31 15:15:24.424 2019,MouseMove,
Fri May 31 15:15:24.430 2019,MouseMove,
Fri May 31 15:15:24.440 2019,MouseMove,
Fri May 31 15:15:24.446 2019,MouseMove,
Fri May 31 15:15:24.456 2019,MouseMove,
Fri May 31 15:15:24.460 2019,MouseMove,
Fri May 31 15:15:24.471 2019,MouseMove,
Fri May 31 15:15:24.481 2019,MouseMove,
Fri May 31 15:15:24.486 2019,MouseMove,
Fri May 31 15:15:24.496 2019,MouseMove,
Fri May 31 15:15:24.500 2019,MouseMove,
Fri May 31 15:15:24.510 2019,MouseMove,
Fri May 31 15:15:24.520 2019,MouseMove,
Fri May 31 15:15:24.526 2019,MouseMove,
Fri May 31 15:15:24.602 2019,MouseMove,
Fri May 31 15:15:24.613 2019,MouseMove,
Fri May 31 15:15:24.616 2019,MouseMove,
Fri May 31 15:15:24.626 2019,MouseMove,
Fri May 31 15:15:24.632 2019,MouseMove,
Fri May 31 15:15:24.642 2019,MouseMove,
Fri May 31 15:15:24.652 2019,MouseMove,
Fri May 31 15:15:24.656 2019,MouseMove,
Fri May 31 15:15:24.666 2019,MouseMove,
Fri May 31 15:15:24.672 2019,MouseMove,
Fri May 31 15:15:24.692 2019,MouseMove,
Fri May 31 15:15:24.698 2019,MouseMove,
Fri May 31 15:15:24.708 2019,MouseMove,
Fri May 31 15:15:24.712 2019,MouseMove,
Fri May 31 15:15:24.722 2019,MouseMove,
Fri May 31 15:15:24.728 2019,MouseMove,
Fri May 31 15:15:24.742 2019,MouseMove,
Fri May 31 15:15:24.748 2019,MouseMove,
Fri May 31 15:15:24.758 2019,MouseMove,
Fri May 31 15:15:24.768 2019,MouseMove,
Fri May 31 15:15:24.772 2019,MouseMove,
Fri May 31 15:15:24.782 2019,MouseMove,
Fri May 31 15:15:24.788 2019,MouseMove,
Fri May 31 15:15:24.799 2019,MouseMove,
Fri May 31 15:15:24.804 2019,MouseMove,
Fri May 31 15:15:24.814 2019,MouseMove,
Fri May 31 15:15:24.824 2019,MouseMove,
Fri May 31 15:15:24.828 2019,MouseMove,
Fri May 31 15:15:24.838 2019,MouseMove,
Fri May 31 15:15:24.888 2019,MouseMove,
Fri May 31 15:15:24.894 2019,MouseMove,
Fri May 31 15:15:24.904 2019,MouseMove,
Fri May 31 15:15:24.910 2019,MouseMove,
Fri May 31 15:15:24.920 2019,MouseMove,
Fri May 31 15:15:24.930 2019,MouseMove,
Fri May 31 15:15:24.934 2019,MouseMove,
Fri May 31 15:15:24.945 2019,MouseMove,
Fri May 31 15:15:24.950 2019,MouseMove,
Fri May 31 15:15:24.960 2019,MouseMove,
Fri May 31 15:15:24.970 2019,MouseMove,
Fri May 31 15:15:24.974 2019,MouseMove,
Fri May 31 15:15:24.984 2019,MouseMove,
Fri May 31 15:15:24.990 2019,MouseMove,
Fri May 31 15:15:25.000 2019,MouseMove,
Fri May 31 15:15:25.010 2019,MouseMove,
Fri May 31 15:15:25.026 2019,MouseMove,
Fri May 31 15:15:25.030 2019,MouseMove,
Fri May 31 15:15:25.040 2019,MouseMove,
Fri May 31 15:15:25.046 2019,MouseMove,
Fri May 31 15:15:25.056 2019,MouseMove,
Fri May 31 15:15:25.070 2019,MouseMove,
Fri May 31 15:15:25.080 2019,MouseMove,
Fri May 31 15:15:25.136 2019,MouseMove,
Fri May 31 15:15:25.147 2019,MouseMove,
Fri May 31 15:15:25.156 2019,MouseMove,
Fri May 31 15:15:25.162 2019,MouseMove,
Fri May 31 15:15:25.172 2019,MouseMove,
Fri May 31 15:15:25.176 2019,MouseMove,
Fri May 31 15:15:25.186 2019,MouseMove,
Fri May 31 15:15:25.192 2019,MouseMove,
Fri May 31 15:15:25.222 2019,MouseMove,
Fri May 31 15:15:25.227 2019,MouseMove,
Fri May 31 15:15:25.232 2019,MouseMove,
Fri May 31 15:15:25.253 2019,MouseMove,
Fri May 31 15:15:25.626 2019,MouseClick,Left
Fri May 31 15:15:25.816 2019,MouseMove,
Fri May 31 15:15:25.823 2019,MouseMove,
Fri May 31 15:15:25.832 2019,MouseMove,
Fri May 31 15:15:25.842 2019,MouseMove,
Fri May 31 15:15:25.848 2019,MouseMove,
Fri May 31 15:15:25.858 2019,MouseMove,
Fri May 31 15:15:25.862 2019,MouseMove,
Fri May 31 15:15:25.872 2019,MouseMove,
Fri May 31 15:15:25.878 2019,MouseMove,
Fri May 31 15:15:25.889 2019,MouseMove,
Fri May 31 15:15:25.898 2019,MouseMove,
Fri May 31 15:15:25.902 2019,MouseMove,
Fri May 31 15:15:25.912 2019,MouseMove,
Fri May 31 15:15:25.918 2019,MouseMove,
Fri May 31 15:15:25.928 2019,MouseMove,
Fri May 31 15:15:25.938 2019,MouseMove,
Fri May 31 15:15:25.945 2019,MouseMove,
Fri May 31 15:15:25.974 2019,MouseMove,
Fri May 31 15:15:26.034 2019,MouseMove,
Fri May 31 15:15:26.048 2019,MouseMove,
Fri May 31 15:15:26.060 2019,MouseMove,
Fri May 31 15:15:26.064 2019,MouseMove,
Fri May 31 15:15:26.074 2019,MouseMove,
Fri May 31 15:15:26.091 2019,MouseMove,
Fri May 31 15:15:26.099 2019,MouseMove,
Fri May 31 15:15:26.110 2019,MouseMove,
Fri May 31 15:15:26.114 2019,MouseMove,
